Channel,Order_Status,Product,Order_Type,New_Delivery_Type,Created_Month,Completed_Month,Order_Manager,Project_Order,On_Time,CT_Ex_Delayed_Days,LT_Tgt,SLT_Status,On_Time_Tgt,Cycle_Time_Tgt,Parked_Tgt,Backlog_Tgt,Age_Status,Project,Country
Business,Completed, Etherway Access Only,New,Quick Connect,01/04/2019,01/04/2019,GIFFNEK,FALSE,On-Time,13,15,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Completed, Business Voice,New,Standard Domestic,01/04/2019,01/06/2019,GIFFNEK,FALSE,On-Time,51,25,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Completed, Business Voice,New,Non-Standard,01/04/2019,01/06/2019,GIFFNEK,FALSE,On-Time,21,60,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Completed, Etherflow,New,Non-Standard,01/04/2019,01/05/2019,GIFFNEK,FALSE,On-Time,29,60,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,2,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,2,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,2,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/09/2019,DRIVERI,FALSE,Late,114,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Internal,Completed, Private Line National,New,Standard Domestic,01/04/2019,01/06/2019,ROWLEYN,FALSE,Late,42,25,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Internal,Completed, Private Line National,New,Standard Domestic,01/04/2019,01/06/2019,ROWLEYN,FALSE,Late,42,25,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Internal,Completed, Private Line National,New,Standard Domestic,01/04/2019,01/06/2019,ROWLEYN,FALSE,Late,40,25,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Cancelled, One Voice Global SIP,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,January,,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,BAU,Geramany
Business,Cancelled, Carrier Services Private Line National,New,3rd Party Standard,01/04/2019,January,LYONSR3,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,Backlog,BAU,Geramany
Business,Parked, Carrier Services Private Line National,New,Non-Standard,01/04/2019,N/A,HEJLOVS,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU Parked,BAU,Geramany
Business,Completed, One Voice Global SIP,New,International,01/04/2019,01/08/2019,COATESL,FALSE,On-Time,76,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Completed, One Voice Global SIP,New,International,01/04/2019,01/04/2019,GIFFNEK,TRUE,On-Time,7,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Business,Completed, Carrier Services Private Line National,New,Non-Standard,01/04/2019,01/08/2019,HEJLOVS,FALSE,On-Time,40,60,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Geramany
Carrier,Parked, Etherflow,New,3rd Party Standard,01/04/2019,N/A,DUFFYM,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU Parked,BAU,Geramany
Business,Completed, Etherflow,New,International,01/04/2019,01/08/2019,COATESL,FALSE,On-Time,98,100,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, Etherflow,New,International,01/04/2019,01/08/2019,COATESL,FALSE,On-Time,98,100,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed,Wan Matrix,Cancellation,Cancellation International,01/04/2019,01/09/2019,LYONSR3,FALSE,On-Time,105,40,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed,Wan Matrix,Cancellation,Cancellation International 3rd Party,01/04/2019,01/08/2019,GIFFNEK,FALSE,On-Time,85,40,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed,Wan Matrix,Cancellation,Cancellation International 3rd Party,01/04/2019,01/08/2019,DJEMAIM,FALSE,On-Time,90,40,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, Etherflow,Cancellation,Cancellation Domestic,01/04/2019,01/04/2019,CONNOLH2,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, Etherway,Cancellation,Cancellation Domestic,01/04/2019,01/06/2019,LYONSR3,FALSE,On-Time,54,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, Etherflow/IP Connect Global,New,3rd Party Standard,01/04/2019,01/07/2019,BRADYA,FALSE,On-Time,74,50,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Carrier,Completed, Etherflow,New,Quick Connect,01/04/2019,01/05/2019,LYONSR3,FALSE,On-Time,32,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Carrier,Completed, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/04/2019,01/04/2019,DUFFYM,FALSE,On-Time,3,15,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, Internet Access National,Cancellation,Cancellation Domestic,01/04/2019,01/04/2019,COATESL,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, One Voice Global SIP,New,International,01/04/2019,01/08/2019,COATESL,FALSE,On-Time,94,100,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Carrier,Completed, Etherflow,New,3rd Party Standard,01/04/2019,01/05/2019,LYONSR3,FALSE,On-Time,35,50,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Carrier,Cancelled, Etherflow,New,Non-Standard,01/04/2019,January,LYONSR3,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,Backlog,Sky,Geramany
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/04/2019,01/06/2019,BRADYA,FALSE,On-Time,52,40,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Carrier,Completed, Etherway,Cancellation,Cancellation Domestic,01/04/2019,01/05/2019,LYONSR3,FALSE,On-Time,24,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Cancelled, One Voice Global SIP,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,January,,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Geramany
Business,Cancelled, One Voice Global SIP,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,January,,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Geramany
Business,Cancelled, One Voice Global SIP,Cancellation,Cancellation Domestic,01/04/2019,January,,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Geramany
Business,Cancelled, One Voice Global SIP,Cancellation,Cancellation Domestic,01/04/2019,01/04/2019,,FALSE,Late,0,15,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Geramany
Business,Completed, Business Voice,New,Quick Connect,01/04/2019,01/09/2019,GIFFNEK,FALSE,On-Time,63,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, One Voice Global SIP,New,International,01/04/2019,01/05/2019,COATESL,FALSE,On-Time,27,100,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Carrier,Completed, Etherflow,New,3rd Party Standard,01/04/2019,01/05/2019,SMARTTEM,FALSE,On-Time,32,50,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Geramany
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed,Wan Matrix,Cancellation,Cancellation International 3rd Party,01/04/2019,01/08/2019,DJEMAIM,FALSE,On-Time,82,40,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed,Wan Matrix,Cancellation,Cancellation International 3rd Party,01/04/2019,01/09/2019,DJEMAIM,FALSE,On-Time,115,40,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/04/2019,01/08/2019,DJEMAIM,FALSE,On-Time,82,40,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed,Wan Matrix,Cancellation,Cancellation International 3rd Party,01/04/2019,01/09/2019,DJEMAIM,FALSE,On-Time,110,40,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, Business Voice,Cancellation,Cancellation Domestic,01/04/2019,01/04/2019,CORCORC3,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed, DSL/ IP Connect GLOBAL Bitstream,New,3rd Party Standard,01/04/2019,01/04/2019,CORCORC3,FALSE,Late,6,50,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed, DSL/ IP Connect GLOBAL Bitstream,New,3rd Party Standard,01/04/2019,01/04/2019,CORCORC3,FALSE,Late,4,50,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed, DSL/ IP Connect GLOBAL Bitstream,New,3rd Party Standard,01/04/2019,01/04/2019,CORCORC3,FALSE,Late,4,50,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,01/04/2019,N/A,LYONSR3,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Italy,Italy
Business,In Progress, Internet Connect,New,International,01/04/2019,N/A,DJEMAIM,TRUE,N/A,0,100,N/A,0.95,0.94,0.09,0.03,Backlog,Italy,Italy
Carrier,Completed, Internet Access National,New,Non-Standard,01/04/2019,01/07/2019,LYONSR3,FALSE,On-Time,62,60,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed, Private Line National,New,Standard Domestic,01/04/2019,01/06/2019,ROWLEYN,FALSE,Late,39,25,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,In Progress, Private Line National,New,Standard Domestic,01/04/2019,N/A,MCDONNM6,FALSE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,Italy,Italy
Internal,Completed, Private Line National,New,Standard Domestic,01/04/2019,01/06/2019,ROWLEYN,FALSE,Late,39,25,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed, Private Line National,New,Standard Domestic,01/04/2019,01/06/2019,ROWLEYN,FALSE,Late,39,25,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed, Private Line National,New,Standard Domestic,01/04/2019,01/06/2019,ROWLEYN,FALSE,Late,39,25,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed, Private Line National,New,Standard Domestic,01/04/2019,01/06/2019,ROWLEYN,FALSE,Late,39,25,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, Business Voice,Cancellation,Cancellation Domestic,01/04/2019,01/04/2019,DJEMAIM_X,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Carrier,Completed, Carrier Services Private Line National,Cancellation,Cancellation Domestic,01/04/2019,01/04/2019,DUFFYM,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, Internet Connect,New,International,01/04/2019,01/09/2019,DJEMAIM,TRUE,Late,113,100,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,In Progress, MPLS,New,International,01/04/2019,N/A,BRADYA,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Italy,Italy
Internal,Completed, Private Line National,New,Standard Domestic,01/04/2019,01/06/2019,ROWLEYN,FALSE,Late,39,25,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed, Private Line National,New,Standard Domestic,01/04/2019,01/06/2019,ROWLEYN,FALSE,Late,39,25,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, One Voice Global SIP,New,International,01/04/2019,01/05/2019,GIFFNEK,TRUE,On-Time,28,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, One Voice Global SIP,New,International,01/04/2019,01/05/2019,COATESL,FALSE,On-Time,24,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Parked, Internet Connect,New,International,01/04/2019,N/A,RYANC9,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,Project Parked,Italy,Italy
Business,Completed, Internet Connect,New,International,01/04/2019,01/07/2019,UGWUANE,TRUE,On-Time,70,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, Internet Connect,New,International,01/04/2019,01/07/2019,UGWUANE,TRUE,On-Time,60,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/04/2019,01/06/2019,GIFFNEK,FALSE,On-Time,33,40,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,In Progress, Etherflow/ IP Connect Ireland,New,Non-Standard,01/04/2019,N/A,ROWLEYN,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Italy,Italy
Carrier,Completed, Etherflow,New,Non-Standard,01/04/2019,01/05/2019,DUFFYM,FALSE,On-Time,24,60,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, Etherflow/ IP Connect Ireland,New,Non-Standard,01/04/2019,01/07/2019,CORCORC3,FALSE,Late,68,60,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, Etherflow/ IP Connect Ireland,New,Non-Standard,01/04/2019,01/08/2019,ROWLEYN,FALSE,On-Time,56,60,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/04/2019,01/05/2019,DRIVERI,FALSE,On-Time,18,40,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/04/2019,01/05/2019,DRIVERI,FALSE,On-Time,28,40,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/04/2019,01/05/2019,DRIVERI,FALSE,On-Time,17,40,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/04/2019,01/05/2019,DRIVERI,FALSE,On-Time,17,40,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, Internet Connect,New,International,01/04/2019,01/09/2019,COATESL,TRUE,Late,67,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, Etherflow/ IP Connect Ireland,New,Non-Standard,01/04/2019,01/06/2019,CORCORC3,FALSE,Late,35,60,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, Etherflow/ IP Connect Ireland,New,Non-Standard,01/04/2019,01/08/2019,ROWLEYN,FALSE,On-Time,56,60,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,In Progress, IP Connect GLOBAL,New,International,01/04/2019,N/A,DJEMAIM,TRUE,N/A,0,100,N/A,0.95,0.94,0.09,0.03,BAU,Italy,Italy
Business,Cancelled, Etherway Access Only,New,Standard Domestic,01/04/2019,January,COATESL,FALSE,N/A,0,25,,0.95,0.94,0.09,0.03,Backlog,Italy,Italy
Business,Cancelled, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,January,DRIVERI,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,Italy,Italy
Business,Cancelled, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,Backlog,Italy,Italy
Business,Cancelled, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,Backlog,Italy,Italy
Business,Cancelled, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,Backlog,Italy,Italy
Business,Cancelled, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,Backlog,Italy,Italy
Business,Completed, MPLS,Cancellation,Cancellation International,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,0,40,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed,Network Updates,Network,Non-Standard,01/04/2019,01/05/2019,DUFFYM,FALSE,On-Time,21,60,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed,Network Updates,Network,Non-Standard,01/04/2019,01/05/2019,DUFFYM,FALSE,On-Time,23,60,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, MPLS,New,International,01/04/2019,01/07/2019,GIFFNEK,FALSE,On-Time,75,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,In Progress, Etherflow,New,3rd Party Standard,01/04/2019,N/A,AHMEDSS,TRUE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Italy,Italy
Carrier,In Progress, Carrier Services Private Line National,New,3rd Party Standard,01/04/2019,N/A,DUFFYM,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Italy,Italy
Internal,Completed, Private Line National,Cancellation,Cancellation Domestic,01/04/2019,01/05/2019,GIFFNEK,FALSE,On-Time,32,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Completed, Private Line National,Cancellation,Cancellation Domestic,01/04/2019,01/05/2019,CORCORC3,FALSE,On-Time,32,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Internal,Cancelled, Private Line International,New,Quick Connect,01/04/2019,January,COATESL,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,7,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Carrier,In Progress, Carrier Services Private Line National,New,3rd Party Standard,01/04/2019,N/A,DUFFYM,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Italy,Italy
Carrier,Completed, Carrier Services Private Line National,New,3rd Party Standard,01/04/2019,01/09/2019,DUFFYM,FALSE,On-Time,94,50,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Carrier,In Progress, Etherflow/IP,New,3rd Party Standard,01/04/2019,N/A,SMARTTEM,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,Backlog,Italy,Italy
Carrier,In Progress, Carrier Services Private Line National,New,3rd Party Standard,01/04/2019,N/A,DUFFYM,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Italy,Italy
Business,Completed, One Voice Global SIP,SD Upgrade/Downgrade,International,01/04/2019,01/06/2019,COATESL,FALSE,On-Time,36,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, One Voice Global SIP,New,International,01/04/2019,01/05/2019,GIFFNEK,TRUE,On-Time,28,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Carrier,Completed, Etherflow,New,Standard Domestic,01/04/2019,01/06/2019,SMARTTEM,FALSE,On-Time,5,25,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,7,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,7,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,7,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/04/2019,01/04/2019,DRIVERI,FALSE,On-Time,7,15,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Carrier,Cancelled, Etherway Access Only,Cancellation,Cancellation Domestic,01/04/2019,January,SMARTTEM,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,Italy,Italy
Business,Completed, IP Connect GLOBAL,New,International,01/04/2019,01/07/2019,UGWUANE,TRUE,On-Time,73,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, IP Connect GLOBAL,New,International,01/04/2019,01/09/2019,DJEMAIM,TRUE,On-Time,111,100,Fail,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, One Voice Global SIP,New,International,01/04/2019,01/05/2019,CORCORC3,FALSE,On-Time,17,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, One Voice Global SIP,New,International,01/04/2019,01/05/2019,CORCORC3,FALSE,On-Time,17,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
Business,Completed, One Voice Global SIP,New,International,01/04/2019,01/05/2019,CORCORC3,FALSE,Late,13,100,Pass,0.95,0.94,0.09,0.03,Completed,Italy,Italy
