Order-ref,Channel,Order_Status,Product,Order_Type,New_Delivery_Type,Priority_Order,OCD,ODD,CHD,Parked_Status,Overall_Parked_Days,SRF_REF,Order_Manager,Circuit_Class_Type,Project_Order,On_Time,CT_Ex_Delayed_Days,LT_Tgt,SLT_Status,SLT_Exclusion,Per_Day_€,RFT_Exclusion,CHD_Period,CHD_Week,CHD_Month,CHD_FQ,CHD_FY,Order_In Backlog,Age_Status,Aged_Status,OCD_Period,OCD_Week,OCD_FQ,OCD_FY,ODD_Period,ODD_Week,ODD_FQ,ODD_FY,Group,Group_Manager,On_Time_Tgt,Cycle_Time_Tgt,Parked_Tgt,Backlog_Tgt
ref_883322416,Business,In Progress, One Voice Global SIP,New,Standard Global,P3,04/09/2019,15/11/2019,,,,,AHMEDSS,Domestic,FALSE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_883507790,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,05/09/2019,31/10/2019,09/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884057411,Carrier,In Progress, Etherflow,New,Non-Standard,P3,05/09/2019,31/10/2019,,,0,,HEJLOVS,Internal,TRUE, ,,60,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884277557,Business,In Progress, Internet Connect,New,International,P3,05/09/2019,31/10/2019,,,,,BRADYA,International,TRUE, ,,100,,,36.8548,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884277796,Business,In Progress, MPLS,New,International,P3,05/09/2019,30/11/2019,,,,,BRADYA,International,TRUE, ,,100,,,27.4521,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884278006,Business,In Progress, MPLS,New,International,P3,05/09/2019,25/10/2019,,,,,BRADYA,International,FALSE, ,,100,,,19.9233,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884278230,Business,In Progress, Internet Connect,New,International,P3,05/09/2019,28/11/2019,,,,,BRADYA,International,FALSE, ,,100,,,12.3616,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884287352,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,11/09/2019,06/11/2019,26/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884307421,Carrier,In Progress, Etherflow/IP,New,3rd Party Standard,P3,05/09/2019,01/11/2019,,,0,,SMARTTEM,Domestic,FALSE, ,,50,,,17.7204,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884388429,Business,In Progress, Internet Connect,New,International,P3,05/09/2019,28/11/2019,,,,,BRADYA,International,FALSE, ,,100,,,3.4192,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884388649,Business,In Progress, Internet Connect,New,International,P3,05/09/2019,29/11/2019,,,,,RYANC9,International,FALSE, ,,100,,,4.4055,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884388831,Business,In Progress, One Voice Global SIP,SD Upgrade/Downgrade,International,P1a,05/09/2019,04/12/2019,,,,,AHMEDSS,International,FALSE, ,,100,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884389173,Internal,In Progress,Network Updates,Network,Non-Standard,P3,05/09/2019,,,,,CFN,MCDONNM6,Internal,TRUE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_884389213,Internal,In Progress,Network Updates,Network,Non-Standard,P3,05/09/2019,,,,,,MCDONNM6,Internal,TRUE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_884389247,Carrier,In Progress, Etherway Access Only,New,Standard Domestic,P3,05/09/2019,09/01/2020,,,,,GIFFNEK,Internal,TRUE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 10,10/01/2020,4,2019-2020,,,0.95,0.94,0.09,0.03
ref_884425821,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,05/09/2019,31/10/2019,09/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884425885,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,05/09/2019,31/10/2019,09/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884425937,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,05/09/2019,31/10/2019,05/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,Yes,,FALSE,P 06,06/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884426053,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,05/09/2019,31/10/2019,09/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_884760450,Carrier,In Progress, Etherway Access Only,New,Standard Domestic,P3,05/09/2019,09/01/2020,,,,CFN,GIFFNEK,Internal,TRUE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 10,10/01/2020,4,2019-2020,,,0.95,0.94,0.09,0.03
ref_884760630,Carrier,In Progress, Etherway Access Only,New,Standard Domestic,P3,05/09/2019,09/01/2020,,,,CFN,GIFFNEK,Internal,TRUE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 10,10/01/2020,4,2019-2020,,,0.95,0.94,0.09,0.03
ref_884760810,Carrier,In Progress, Etherway Access Only,New,Standard Domestic,P3,05/09/2019,09/01/2020,,,,CFN,GIFFNEK,Internal,TRUE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 10,10/01/2020,4,2019-2020,,,0.95,0.94,0.09,0.03
ref_884761164,Carrier,In Progress, Etherflow,New,Non-Standard,P3,05/09/2019,28/11/2019,,,,,HEJLOVS,Internal,TRUE, ,,60,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885209618,Business,In Progress, One Voice Global SIP,New,Standard Global,P3,06/09/2019,04/12/2019,,,,,AHMEDSS,Domestic,FALSE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885209804,Business,In Progress, One Voice Global SIP,New,Standard Global,P3,06/09/2019,26/12/2019,,,,,AHMEDSS,Domestic,FALSE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 09,27/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885209994,Business,In Progress, One Voice Global SIP,New,Standard Global,P3,06/09/2019,26/12/2019,,,,,AHMEDSS,Domestic,FALSE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 09,27/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885210176,Business,In Progress, One Voice Global SIP,New,Standard Global,P3,06/09/2019,20/12/2019,,,,,AHMEDSS,Domestic,FALSE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 09,20/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885288401,Carrier,In Progress, Etherflow,New,3rd Party Standard,P3,06/09/2019,,,,0,,HEJLOVS,Domestic,TRUE, ,,50,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_885289851,Carrier,In Progress, Etherflow,New,3rd Party Standard,P1,09/09/2019,02/12/2019,,,0,,DUFFYM,Domestic,FALSE, ,,50,,,18.6301,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885296431,Carrier,In Progress, Etherflow Internet Connect Global,New,Non-Standard,P1,06/09/2019,,,,0,,HEJLOVS,Domestic,FALSE, ,,60,,,16.6823,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_885298901,Carrier,In Progress, Etherflow,New,Non-Standard,P3,09/09/2019,,,,0,,SMARTTEM,Domestic,FALSE, ,,60,,,25.0192,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_885299321,Carrier,Parked, Etherflow,New,Non-Standard,P4,09/09/2019,,,Y,15,,SMARTTEM,Domestic,FALSE, ,,60,,,14.0575,FALSE,,,,,,BAU ,BAU Parked,Parked,P 06,13/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_885331430,Business,In Progress, One Voice Global SIP,New,Standard Global,P3,06/09/2019,,,,,,DJEMAIM,Domestic,FALSE, ,,25,,,2.4658,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_885331628,Business,In Progress, One Voice Global SIP,New,International,P3,06/09/2019,,,,,,DJEMAIM,International,FALSE, ,,100,,,0.4734,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_885331841,Business,In Progress, One Voice Global SIP,New,International,P3,06/09/2019,21/11/2019,,,,,COATESL,International,TRUE, ,,100,,,0.9819,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885332060,Business,In Progress, One Voice Global SIP,New,International,P3,06/09/2019,21/11/2019,,,,,COATESL,International,TRUE, ,,100,,,0.491,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885512788,Business,Cease In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,P3,06/09/2019,01/11/2019,10/09/2019,,,,COATESL,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885512926,Business,Cease In Progress,Other,Cancellation,Cancellation International 3rd Party,P3,06/09/2019,01/11/2019,20/09/2019,,,,COATESL,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,20/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885513170,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,06/09/2019,14/01/2020,06/09/2019,,,,COATESL,Internal,FALSE,On-Time,,40,Pass,Yes,,FALSE,P 06,06/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 10,17/01/2020,4,2019-2020,,,0.95,0.94,0.09,0.03
ref_885513320,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,06/09/2019,14/01/2020,10/09/2019,,,,COATESL,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 10,17/01/2020,4,2019-2020,,,0.95,0.94,0.09,0.03
ref_885559444,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,06/09/2019,01/11/2019,10/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885559540,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,06/09/2019,01/11/2019,27/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885559666,Business,Cease In Progress, Etherway,Cancellation,Cancellation Global,P3,06/09/2019,01/11/2019,06/09/2019,,,,COATESL,Internal,FALSE,On-Time,,40,Pass,Yes,,FALSE,P 06,06/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885559778,Business,Cease In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,P3,06/09/2019,01/11/2019,,,,,COATESL,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885626607,Business,In Progress, Internet Connect,New,International,P3,06/09/2019,01/11/2019,,,,,GIFFNEK,International,FALSE, ,,100,,,224.3178,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 08,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885626829,Business,In Progress, Internet Connect,New,International,P3,06/09/2019,06/01/2020,,,,,COATESL,International,TRUE, ,,100,,,39.4521,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 10,10/01/2020,4,2019-2020,,,0.95,0.94,0.09,0.03
ref_885627047,Business,In Progress, One Voice Global SIP,SD Upgrade/Downgrade,International,P1a,06/09/2019,20/12/2019,,,,,AHMEDSS,International,FALSE, ,,100,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,06/09/2019,2,2019-2020,P 09,20/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885681491,Carrier,Parked, Etherflow,New,Standard Domestic,P4,09/09/2019,04/11/2019,,Y,8,,LYONSR3,Domestic,FALSE, ,,25,,,9.8821,FALSE,,,,,,BAU ,BAU Parked,Parked,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_885822165,Business,In Progress, Internet Connect,New,International,P3,10/09/2019,03/12/2019,,,0,,BRADYA,International,FALSE, ,,100,,,12.3616,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_888882698,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,09/09/2019,04/11/2019,,,,,BRADYA,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_888882898,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,09/09/2019,04/11/2019,11/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_888882970,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,09/09/2019,04/11/2019,09/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_888883044,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,09/09/2019,04/11/2019,09/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_888883274,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,09/09/2019,04/11/2019,,,,,BRADYA,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_888928570,Business,In Progress, MPLS,New,International,P3,09/09/2019,02/12/2019,,,,,DJEMAIM,International,FALSE, ,,100,,,586.9479,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_889053616,Internal,In Progress,Network Updates,Network,Non-Standard,P3,10/09/2019,,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_889223471,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic,P3,09/09/2019,30/09/2019,18/09/2019,,,,HEJLOVS,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,20/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_889223595,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic,P3,09/09/2019,30/09/2019,10/09/2019,,,,SMARTTEM,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_889223732,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic,P3,09/09/2019,18/11/2019,09/09/2019,,,,,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_889979118,Business,In Progress, One Voice Global SIP,New,International,P3,13/09/2019,18/11/2019,,,,,COATESL,International,TRUE, ,,100,,,0.5753,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_889979370,Business,In Progress, One Voice Global SIP,New,International,P3,13/09/2019,15/11/2019,,,,,COATESL,International,TRUE, ,,100,,,2.6301,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890109401,Carrier,Parked, Etherflow,New,Non-Standard,P4,10/09/2019,15/10/2019,,Y,9,,LYONSR3,Domestic,FALSE, ,,60,,,11.8411,FALSE,,,,,,BAU ,BAU Parked,Parked,P 06,13/09/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890110181,Business,In Progress, Etherflow/IP,New,3rd Party Standard,P3,11/09/2019,,,,0,,HEJLOVS,Domestic,FALSE, ,,50,,,12.9562,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_890133053,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,10/09/2019,05/11/2019,10/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890133151,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,10/09/2019,05/11/2019,,,,,BRADYA,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890133260,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,10/09/2019,05/11/2019,26/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890133340,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,10/09/2019,05/11/2019,10/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890151471,Carrier,In Progress, Etherflow,New,Non-Standard,P3,10/09/2019,,,,0,,HEJLOVS,Domestic,FALSE, ,,60,,,16.3507,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_890151481,Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,P3,10/09/2019,,,,0,,DUFFYM,Domestic,FALSE, ,,50,,,6.5808,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_890163412,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,10/09/2019,05/11/2019,,,,,BRADYA,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890163928,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic 3rd Party,P3,10/09/2019,06/11/2019,16/09/2019,,,,LYONSR3,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,20/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890164064,Carrier,Cease In Progress, Private Line National,Cancellation,Cancellation Domestic,P3,10/09/2019,16/10/2019,25/09/2019,,,,HEJLOVS,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890164121,Business,Cease In Progress, Etherway,Cancellation,Cancellation Domestic,P3,10/09/2019,01/10/2019,11/09/2019,,,,HEJLOVS,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 07,04/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890164359,Business,Cease In Progress, Etherway,Cancellation,Cancellation Domestic,P3,10/09/2019,31/10/2019,27/09/2019,,,,AHMEDSS,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890279704,Business,In Progress, Internet Connect,New,International,P3,10/09/2019,30/11/2019,,,,,BRADYA,International,FALSE, ,,100,,,12.3616,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890279946,Business,In Progress, Internet Connect,New,International,P3,10/09/2019,03/12/2019,,,0,,DJEMAIM,International,FALSE, ,,100,,,28.2079,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890280305,Business,In Progress, One Voice Global SIP,New,Standard Global,P3,10/09/2019,15/10/2019,,,,,AHMEDSS,Domestic,FALSE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890424547,Business,In Progress, One Voice Global SIP,New,International,P3,10/09/2019,05/11/2019,,,,,COATESL,International,TRUE, ,,100,,,0.4668,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890424774,Business,In Progress, One Voice Global SIP,New,Standard Global,P3,10/09/2019,11/11/2019,,,,,COATESL,Domestic,TRUE, ,,25,,,5.4795,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890424987,Business,In Progress, One Voice Global SIP,New,International,P3,10/09/2019,13/11/2019,,,,,COATESL,International,TRUE, ,,100,,,0.5753,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890474831,Business,In Progress, Internet Connect,New,International,P3,11/09/2019,25/10/2019,,,,,GIFFNEK,International,FALSE, ,,100,,,18.6184,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_890475023,Business,In Progress, Internet Connect,New,International,P3,11/09/2019,24/02/2020,,,,,GIFFNEK,International,FALSE, ,,100,,,151.1655,FALSE,,,,,,BAU ,BAU,BAU,P 06,13/09/2019,2,2019-2020,P 11,28/02/2020,4,2019-2020,,,0.95,0.94,0.09,0.03
